envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
19004	57036000	56748000	57468000	56868000	57348000	56748000	
19005	57033000	56745000	57465000	56865000	57345000	56745000	
19006	57030000	56742000	57462000	56862000	57342000	56742000	
19007	57027000	56739000	57459000	56859000	57339000	56739000	
19008	57024000	56736000	57456000	56856000	57336000	56736000	
19009	57021000	56733000	57453000	56853000	57333000	56733000	
19010	57018000	56730000	57450000	56850000	57330000	56730000	
19011	57015000	56727000	57447000	56847000	57327000	56727000	
19012	57012000	56724000	57444000	56844000	57324000	56724000	
19013	57009000	56721000	57441000	56841000	57321000	56721000	
19014	57006000	56718000	57438000	56838000	57318000	56718000	
19015	57003000	56715000	57435000	56835000	57315000	56715000	
19016	5.7e+07	56712000	57432000	56832000	57312000	56712000	
19017	56997000	56709000	57429000	56829000	57309000	56709000	
19018	56994000	56706000	57426000	56826000	57306000	56706000	
19019	56991000	56703000	57423000	56823000	57303000	56703000	
19020	56988000	56700000	57420000	56820000	57300000	56700000	
19021	56985000	56697000	57417000	56817000	57297000	56697000	
19022	56982000	56694000	57414000	56814000	57294000	56694000	
19023	56979000	56691000	57411000	56811000	57291000	56691000	
19024	56976000	56688000	57408000	56808000	57288000	56688000	
19025	56973000	56685000	57405000	56805000	57285000	56685000	
19026	56970000	56682000	57402000	56802000	57282000	56682000	
19027	56991000	56799000	57399000	56799000	57279000	56679000	
19028	57012000	56796000	57396000	56796000	57396000	56676000	
19029	57009000	56793000	57393000	56793000	57393000	56673000	
19030	57006000	56790000	57390000	56790000	57390000	56670000	
19031	57003000	56787000	57387000	56787000	57387000	56667000	
19032	5.7e+07	56784000	57384000	56784000	57384000	56664000	
19033	56997000	56781000	57381000	56781000	57381000	56661000	
19034	56994000	56778000	57378000	56778000	57378000	56658000	
19035	56991000	56775000	57375000	56775000	57375000	56655000	
19036	56988000	56772000	57372000	56772000	57372000	56652000	
19037	56985000	56769000	57369000	56769000	57369000	56649000	
19038	56982000	56766000	57366000	56766000	57366000	56646000	
19039	56979000	56763000	57363000	56763000	57363000	56643000	
19040	56976000	56760000	57360000	56760000	57360000	56640000	
19041	56973000	56757000	57357000	56757000	57357000	56637000	
19042	56970000	56754000	57354000	56754000	57354000	56634000	
19043	56967000	56751000	57351000	56751000	57351000	56631000	
19044	56964000	56748000	57348000	56748000	57348000	56628000	
19045	56961000	56745000	57345000	56745000	57345000	56625000	
19046	56958000	56742000	57342000	56742000	57342000	56622000	
19047	56955000	56739000	57339000	56739000	57339000	56619000	
19048	56952000	56736000	57336000	56736000	57336000	56616000	
19049	56949000	56733000	57333000	56733000	57333000	56613000	
19050	56946000	56730000	57330000	56730000	57330000	56610000	
19051	56943000	56727000	57327000	56727000	57327000	56607000	
19052	56940000	56724000	57324000	56724000	57324000	56604000	
19053	56937000	56721000	57321000	56721000	57321000	56601000	
19054	56934000	56718000	57318000	56718000	57318000	56598000	
19055	56931000	56715000	57315000	56715000	57315000	56595000	
19056	56928000	56712000	57312000	56712000	57312000	56592000	
19057	56925000	56709000	57309000	56709000	57309000	56589000	
19058	56922000	56706000	57306000	56706000	57306000	56586000	
19059	56919000	56703000	57303000	56703000	57303000	56583000	
19060	56916000	56700000	57300000	56700000	57300000	56580000	
19061	56913000	56697000	57297000	56697000	57297000	56577000	
19062	56910000	56694000	57294000	56694000	57294000	56574000	
19063	56907000	56691000	57291000	56691000	57291000	56571000	
19064	56904000	56688000	57288000	56688000	57288000	56568000	
19065	56901000	56685000	57285000	56685000	57285000	56565000	
19066	56898000	56682000	57282000	56682000	57282000	56562000	
19067	56895000	56679000	57279000	56679000	57279000	56559000	
19068	56892000	56676000	57276000	56676000	57276000	56556000	
19069	56889000	56673000	57273000	56673000	57273000	56553000	
19070	56886000	56670000	57270000	56670000	57270000	56550000	
19071	56883000	56667000	57267000	56667000	57267000	56547000	
19072	56880000	56664000	57264000	56664000	57264000	56544000	
19073	56877000	56661000	57261000	56661000	57261000	56541000	
19074	56874000	56658000	57258000	56658000	57258000	56538000	
19075	56871000	56655000	57255000	56655000	57255000	56535000	
19076	56868000	56652000	57252000	56652000	57252000	56532000	
19077	56865000	56649000	57249000	56649000	57249000	56529000	
19078	56862000	56646000	57246000	56646000	57246000	56526000	
19079	56859000	56643000	57243000	56643000	57243000	56523000	
19080	56856000	56640000	57240000	56640000	57240000	56520000	
19081	56853000	56637000	57237000	56637000	57237000	56517000	
19082	56850000	56634000	57234000	56634000	57234000	56514000	
19083	56847000	56631000	57231000	56631000	57231000	56511000	
19084	56844000	56628000	57228000	56628000	57228000	56508000	
19085	56865000	56625000	57225000	56625000	57225000	56625000	
19086	56862000	56622000	57222000	56622000	57222000	56622000	
19087	56859000	56619000	57219000	56619000	57219000	56619000	
19088	56880000	56616000	57216000	56736000	57216000	56616000	
19089	56877000	56613000	57213000	56733000	57213000	56613000	
19090	56874000	56610000	57210000	56730000	57210000	56610000	
19091	56871000	56607000	57207000	56727000	57207000	56607000	
19092	56868000	56604000	57204000	56724000	57204000	56604000	
19093	56865000	56601000	57201000	56721000	57201000	56601000	
19094	56862000	56598000	57198000	56718000	57198000	56598000	
19095	56859000	56595000	57195000	56715000	57195000	56595000	
19096	56856000	56592000	57192000	56712000	57192000	56592000	
19097	56853000	56589000	57189000	56709000	57189000	56589000	
19098	56850000	56586000	57186000	56706000	57186000	56586000	
19099	56847000	56583000	57183000	56703000	57183000	56583000	
19100	56844000	56580000	57180000	56700000	57180000	56580000	
19101	56841000	56577000	57177000	56697000	57177000	56577000	
19102	56838000	56574000	57174000	56694000	57174000	56574000	
19103	56859000	56571000	57171000	56811000	57171000	56571000	
19104	56856000	56568000	57168000	56808000	57168000	56568000	
19105	56877000	56565000	57165000	56805000	57165000	56685000	
19106	56874000	56562000	57162000	56802000	57162000	56682000	
19107	56895000	56559000	57159000	56799000	57159000	56799000	
19108	56916000	56556000	57156000	56796000	57156000	56916000	
19109	56937000	56673000	57153000	56793000	57153000	56913000	
19110	56934000	56670000	57150000	56790000	57150000	56910000	
19111	56931000	56667000	57147000	56787000	57147000	56907000	
19112	56928000	56664000	57144000	56784000	57144000	56904000	
19113	56925000	56661000	57141000	56781000	57141000	56901000	
19114	56922000	56658000	57138000	56778000	57138000	56898000	
19115	56919000	56655000	57135000	56775000	57135000	56895000	
19116	56916000	56652000	57132000	56772000	57132000	56892000	
19117	56913000	56649000	57129000	56769000	57129000	56889000	
19118	56910000	56646000	57126000	56766000	57126000	56886000	
19119	56907000	56643000	57123000	56763000	57123000	56883000	
19120	56904000	56640000	57120000	56760000	57120000	56880000	
19121	56901000	56637000	57117000	56757000	57117000	56877000	
19122	56898000	56634000	57114000	56754000	57114000	56874000	
19123	56895000	56631000	57111000	56751000	57111000	56871000	
19124	56892000	56628000	57108000	56748000	57108000	56868000	
19125	56889000	56625000	57105000	56745000	57105000	56865000	
19126	56886000	56622000	57102000	56742000	57102000	56862000	
19127	56883000	56619000	57099000	56739000	57099000	56859000	
19128	56880000	56616000	57096000	56736000	57096000	56856000	
19129	56877000	56613000	57093000	56733000	57093000	56853000	
19130	56898000	56730000	57090000	56730000	57090000	56850000	
19131	56895000	56727000	57087000	56727000	57087000	56847000	
19132	56892000	56724000	57084000	56724000	57084000	56844000	
19133	56889000	56721000	57081000	56721000	57081000	56841000	
19134	56886000	56718000	57078000	56718000	57078000	56838000	
19135	56883000	56715000	57075000	56715000	57075000	56835000	
19136	56880000	56712000	57072000	56712000	57072000	56832000	
19137	56877000	56709000	57069000	56709000	57069000	56829000	
19138	56874000	56706000	57066000	56706000	57066000	56826000	
19139	56871000	56703000	57063000	56703000	57063000	56823000	
19140	56868000	56700000	57060000	56700000	57060000	56820000	
19141	56865000	56697000	57057000	56697000	57057000	56817000	
19142	56862000	56694000	57054000	56694000	57054000	56814000	
19143	56859000	56691000	57051000	56691000	57051000	56811000	
19144	56880000	56808000	57048000	56688000	57048000	56808000	
19145	56877000	56805000	57045000	56685000	57045000	56805000	
19146	56874000	56802000	57042000	56682000	57042000	56802000	
19147	56871000	56799000	57039000	56679000	57039000	56799000	
19148	56868000	56796000	57036000	56676000	57036000	56796000	
19149	56865000	56793000	57033000	56673000	57033000	56793000	
19150	56862000	56790000	57030000	56670000	57030000	56790000	
19151	56859000	56787000	57027000	56667000	57027000	56787000	
19152	56856000	56784000	57024000	56664000	57024000	56784000	
19153	56877000	56781000	57141000	56661000	57021000	56781000	
19154	56874000	56778000	57138000	56658000	57018000	56778000	
19155	56871000	56775000	57135000	56655000	57015000	56775000	
19156	56868000	56772000	57132000	56652000	57012000	56772000	
19157	56865000	56769000	57129000	56649000	57009000	56769000	
19158	56862000	56766000	57126000	56646000	57006000	56766000	
19159	56883000	56763000	57123000	56763000	57003000	56763000	
19160	56880000	56760000	57120000	56760000	5.7e+07	56760000	
19161	56877000	56757000	57117000	56757000	56997000	56757000	
19162	56874000	56754000	57114000	56754000	56994000	56754000	
19163	56871000	56751000	57111000	56751000	56991000	56751000	
19164	56868000	56748000	57108000	56748000	56988000	56748000	
19165	56865000	56745000	57105000	56745000	56985000	56745000	
19166	56862000	56742000	57102000	56742000	56982000	56742000	
19167	56859000	56739000	57099000	56739000	56979000	56739000	
19168	56856000	56736000	57096000	56736000	56976000	56736000	
19169	56853000	56733000	57093000	56733000	56973000	56733000	
19170	56850000	56730000	57090000	56730000	56970000	56730000	
19171	56847000	56727000	57087000	56727000	56967000	56727000	
19172	56844000	56724000	57084000	56724000	56964000	56724000	
19173	56841000	56721000	57081000	56721000	56961000	56721000	
19174	56838000	56718000	57078000	56718000	56958000	56718000	
19175	56835000	56715000	57075000	56715000	56955000	56715000	
19176	56832000	56712000	57072000	56712000	56952000	56712000	
19177	56829000	56709000	57069000	56709000	56949000	56709000	
19178	56826000	56706000	57066000	56706000	56946000	56706000	
19179	56823000	56703000	57063000	56703000	56943000	56703000	
19180	56820000	56700000	57060000	56700000	56940000	56700000	
19181	56817000	56697000	57057000	56697000	56937000	56697000	
19182	56814000	56694000	57054000	56694000	56934000	56694000	
19183	56811000	56691000	57051000	56691000	56931000	56691000	
19184	56808000	56688000	57048000	56688000	56928000	56688000	
19185	56805000	56685000	57045000	56685000	56925000	56685000	
19186	56802000	56682000	57042000	56682000	56922000	56682000	
19187	56799000	56679000	57039000	56679000	56919000	56679000	
19188	56796000	56676000	57036000	56676000	56916000	56676000	
19189	56793000	56673000	57033000	56673000	56913000	56673000	
19190	56790000	56670000	57030000	56670000	56910000	56670000	
19191	56787000	56667000	57027000	56667000	56907000	56667000	
19192	56784000	56664000	57024000	56664000	56904000	56664000	
19193	56781000	56661000	57021000	56661000	56901000	56661000	
19194	56778000	56658000	57018000	56658000	56898000	56658000	
19195	56775000	56655000	57015000	56655000	56895000	56655000	
19196	56772000	56652000	57012000	56652000	56892000	56652000	
19197	56769000	56649000	57009000	56649000	56889000	56649000	
19198	56766000	56646000	57006000	56646000	56886000	56646000	
19199	56763000	56643000	57003000	56643000	56883000	56643000	
19200	56760000	56640000	5.7e+07	56640000	56880000	56640000	
19201	56757000	56637000	56997000	56637000	56877000	56637000	
19202	56754000	56634000	56994000	56634000	56874000	56634000	
19203	56751000	56631000	56991000	56631000	56871000	56631000	
19204	56748000	56628000	56988000	56628000	56868000	56628000	
19205	56745000	56625000	56985000	56625000	56865000	56625000	
19206	56742000	56622000	56982000	56622000	56862000	56622000	
19207	56739000	56619000	56979000	56619000	56859000	56619000	
19208	56736000	56616000	56976000	56616000	56856000	56616000	
19209	56733000	56613000	56973000	56613000	56853000	56613000	
19210	56730000	56610000	56970000	56610000	56850000	56610000	
19211	56727000	56607000	56967000	56607000	56847000	56607000	
19212	56724000	56604000	56964000	56604000	56844000	56604000	
19213	56721000	56601000	56961000	56601000	56841000	56601000	
19214	56718000	56598000	56958000	56598000	56838000	56598000	
19215	56715000	56595000	56955000	56595000	56835000	56595000	
19216	56712000	56592000	56952000	56592000	56832000	56592000	
19217	56709000	56589000	56949000	56589000	56829000	56589000	
19218	56706000	56586000	56946000	56586000	56826000	56586000	
19219	56703000	56583000	56943000	56583000	56823000	56583000	
19220	56700000	56580000	56940000	56580000	56820000	56580000	
19221	56697000	56577000	56937000	56577000	56817000	56577000	
19222	56694000	56574000	56934000	56574000	56814000	56574000	
19223	56691000	56571000	56931000	56571000	56811000	56571000	
19224	56712000	56688000	56928000	56568000	56808000	56568000	
19225	56709000	56685000	56925000	56565000	56805000	56565000	
19226	56706000	56682000	56922000	56562000	56802000	56562000	
19227	56703000	56679000	56919000	56559000	56799000	56559000	
19228	56724000	56676000	56916000	56556000	56916000	56556000	
19229	56721000	56673000	56913000	56553000	56913000	56553000	
19230	56718000	56670000	56910000	56550000	56910000	56550000	
19231	56715000	56667000	56907000	56547000	56907000	56547000	
19232	56736000	56664000	56904000	56664000	56904000	56544000	
19233	56733000	56661000	56901000	56661000	56901000	56541000	
19234	56730000	56658000	56898000	56658000	56898000	56538000	
19235	56727000	56655000	56895000	56655000	56895000	56535000	
19236	56724000	56652000	56892000	56652000	56892000	56532000	
19237	56721000	56649000	56889000	56649000	56889000	56529000	
19238	56718000	56646000	56886000	56646000	56886000	56526000	
19239	56715000	56643000	56883000	56643000	56883000	56523000	
19240	56712000	56640000	56880000	56640000	56880000	56520000	
19241	56709000	56637000	56877000	56637000	56877000	56517000	
19242	56706000	56634000	56874000	56634000	56874000	56514000	
19243	56703000	56631000	56871000	56631000	56871000	56511000	
19244	56700000	56628000	56868000	56628000	56868000	56508000	
19245	56697000	56625000	56865000	56625000	56865000	56505000	
19246	56694000	56622000	56862000	56622000	56862000	56502000	
19247	56691000	56619000	56859000	56619000	56859000	56499000	
19248	56688000	56616000	56856000	56616000	56856000	56496000	
19249	56685000	56613000	56853000	56613000	56853000	56493000	
19250	56706000	56730000	56850000	56610000	56850000	56490000	
19251	56727000	56727000	56967000	56607000	56847000	56487000	
19252	56724000	56724000	56964000	56604000	56844000	56484000	
19253	56721000	56721000	56961000	56601000	56841000	56481000	
19254	56718000	56718000	56958000	56598000	56838000	56478000	
19255	56715000	56715000	56955000	56595000	56835000	56475000	
19256	56712000	56712000	56952000	56592000	56832000	56472000	
19257	56709000	56709000	56949000	56589000	56829000	56469000	
19258	56706000	56706000	56946000	56586000	56826000	56466000	
19259	56703000	56703000	56943000	56583000	56823000	56463000	
19260	56700000	56700000	56940000	56580000	56820000	56460000	
19261	56697000	56697000	56937000	56577000	56817000	56457000	
19262	56694000	56694000	56934000	56574000	56814000	56454000	
19263	56691000	56691000	56931000	56571000	56811000	56451000	
19264	56688000	56688000	56928000	56568000	56808000	56448000	
19265	56685000	56685000	56925000	56565000	56805000	56445000	
19266	56682000	56682000	56922000	56562000	56802000	56442000	
19267	56679000	56679000	56919000	56559000	56799000	56439000	
19268	56676000	56676000	56916000	56556000	56796000	56436000	
19269	56673000	56673000	56913000	56553000	56793000	56433000	
19270	56670000	56670000	56910000	56550000	56790000	56430000	
19271	56667000	56667000	56907000	56547000	56787000	56427000	
19272	56688000	56664000	56904000	56544000	56904000	56424000	
19273	56685000	56661000	56901000	56541000	56901000	56421000	
19274	56682000	56658000	56898000	56538000	56898000	56418000	
19275	56679000	56655000	56895000	56535000	56895000	56415000	
19276	56676000	56652000	56892000	56532000	56892000	56412000	
19277	56673000	56649000	56889000	56529000	56889000	56409000	
19278	56670000	56646000	56886000	56526000	56886000	56406000	
19279	56667000	56643000	56883000	56523000	56883000	56403000	
19280	56664000	56640000	56880000	56520000	56880000	56400000	
19281	56661000	56637000	56877000	56517000	56877000	56397000	
19282	56658000	56634000	56874000	56514000	56874000	56394000	
19283	56679000	56631000	56871000	56511000	56991000	56391000	
19284	56676000	56628000	56868000	56508000	56988000	56388000	
19285	56673000	56625000	56865000	56505000	56985000	56385000	
19286	56694000	56622000	56862000	56622000	56982000	56382000	
19287	56691000	56619000	56859000	56619000	56979000	56379000	
19288	56688000	56616000	56856000	56616000	56976000	56376000	
19289	56685000	56613000	56853000	56613000	56973000	56373000	
19290	56682000	56610000	56850000	56610000	56970000	56370000	
19291	56679000	56607000	56847000	56607000	56967000	56367000	
19292	56676000	56604000	56844000	56604000	56964000	56364000	
19293	56697000	56721000	56841000	56601000	56961000	56361000	
19294	56694000	56718000	56838000	56598000	56958000	56358000	
19295	56691000	56715000	56835000	56595000	56955000	56355000	
19296	56688000	56712000	56832000	56592000	56952000	56352000	
19297	56685000	56709000	56829000	56589000	56949000	56349000	
19298	56682000	56706000	56826000	56586000	56946000	56346000	
19299	56679000	56703000	56823000	56583000	56943000	56343000	
19300	56676000	56700000	56820000	56580000	56940000	56340000	
19301	56673000	56697000	56817000	56577000	56937000	56337000	
19302	56670000	56694000	56814000	56574000	56934000	56334000	
19303	56667000	56691000	56811000	56571000	56931000	56331000	
19304	56664000	56688000	56808000	56568000	56928000	56328000	
19305	56661000	56685000	56805000	56565000	56925000	56325000	
19306	56658000	56682000	56802000	56562000	56922000	56322000	
19307	56655000	56679000	56799000	56559000	56919000	56319000	
19308	56652000	56676000	56796000	56556000	56916000	56316000	
19309	56649000	56673000	56793000	56553000	56913000	56313000	
19310	56646000	56670000	56790000	56550000	56910000	56310000	
19311	56643000	56667000	56787000	56547000	56907000	56307000	
19312	56664000	56664000	56784000	56544000	56904000	56424000	
19313	56661000	56661000	56781000	56541000	56901000	56421000	
19314	56682000	56778000	56778000	56538000	56898000	56418000	
19315	56679000	56775000	56775000	56535000	56895000	56415000	
19316	56676000	56772000	56772000	56532000	56892000	56412000	
19317	56673000	56769000	56769000	56529000	56889000	56409000	
19318	56670000	56766000	56766000	56526000	56886000	56406000	
19319	56667000	56763000	56763000	56523000	56883000	56403000	
19320	56664000	56760000	56760000	56520000	56880000	56400000	
19321	56661000	56757000	56757000	56517000	56877000	56397000	
19322	56658000	56754000	56754000	56514000	56874000	56394000	
19323	56655000	56751000	56751000	56511000	56871000	56391000	
19324	56652000	56748000	56748000	56508000	56868000	56388000	
19325	56649000	56745000	56745000	56505000	56865000	56385000	
19326	56646000	56742000	56742000	56502000	56862000	56382000	
19327	56643000	56739000	56739000	56499000	56859000	56379000	
19328	56640000	56736000	56736000	56496000	56856000	56376000	
19329	56637000	56733000	56733000	56493000	56853000	56373000	
19330	56634000	56730000	56730000	56490000	56850000	56370000	
19331	56631000	56727000	56727000	56487000	56847000	56367000	
19332	56628000	56724000	56724000	56484000	56844000	56364000	
19333	56625000	56721000	56721000	56481000	56841000	56361000	
19334	56646000	56718000	56838000	56478000	56838000	56358000	
19335	56643000	56715000	56835000	56475000	56835000	56355000	
19336	56640000	56712000	56832000	56472000	56832000	56352000	
19337	56637000	56709000	56829000	56469000	56829000	56349000	
19338	56634000	56706000	56826000	56466000	56826000	56346000	
19339	56631000	56703000	56823000	56463000	56823000	56343000	
19340	56628000	56700000	56820000	56460000	56820000	56340000	
19341	56625000	56697000	56817000	56457000	56817000	56337000	
19342	56622000	56694000	56814000	56454000	56814000	56334000	
19343	56619000	56691000	56811000	56451000	56811000	56331000	
19344	56616000	56688000	56808000	56448000	56808000	56328000	
19345	56613000	56685000	56805000	56445000	56805000	56325000	
19346	56610000	56682000	56802000	56442000	56802000	56322000	
19347	56607000	56679000	56799000	56439000	56799000	56319000	
19348	56604000	56676000	56796000	56436000	56796000	56316000	
19349	56601000	56673000	56793000	56433000	56793000	56313000	
19350	56598000	56670000	56790000	56430000	56790000	56310000	
19351	56595000	56667000	56787000	56427000	56787000	56307000	
19352	56592000	56664000	56784000	56424000	56784000	56304000	
19353	56589000	56661000	56781000	56421000	56781000	56301000	
19354	56586000	56658000	56778000	56418000	56778000	56298000	
19355	56583000	56655000	56775000	56415000	56775000	56295000	
19356	56580000	56652000	56772000	56412000	56772000	56292000	
19357	56577000	56649000	56769000	56409000	56769000	56289000	
19358	56574000	56646000	56766000	56406000	56766000	56286000	
19359	56571000	56643000	56763000	56403000	56763000	56283000	
19360	56568000	56640000	56760000	56400000	56760000	56280000	
19361	56565000	56637000	56757000	56397000	56757000	56277000	
19362	56562000	56634000	56754000	56394000	56754000	56274000	
19363	56583000	56631000	56871000	56391000	56751000	56271000	
19364	56580000	56628000	56868000	56388000	56748000	56268000	
19365	56577000	56625000	56865000	56385000	56745000	56265000	
19366	56574000	56622000	56862000	56382000	56742000	56262000	
19367	56571000	56619000	56859000	56379000	56739000	56259000	
19368	56568000	56616000	56856000	56376000	56736000	56256000	
19369	56565000	56613000	56853000	56373000	56733000	56253000	
19370	56562000	56610000	56850000	56370000	56730000	56250000	
19371	56559000	56607000	56847000	56367000	56727000	56247000	
19372	56556000	56604000	56844000	56364000	56724000	56244000	
19373	56553000	56601000	56841000	56361000	56721000	56241000	
19374	56550000	56598000	56838000	56358000	56718000	56238000	
19375	56547000	56595000	56835000	56355000	56715000	56235000	
19376	56544000	56592000	56832000	56352000	56712000	56232000	
19377	56541000	56589000	56829000	56349000	56709000	56229000	
19378	56538000	56586000	56826000	56346000	56706000	56226000	
19379	56535000	56583000	56823000	56343000	56703000	56223000	
19380	56532000	56580000	56820000	56340000	56700000	56220000	
19381	56529000	56577000	56817000	56337000	56697000	56217000	
19382	56526000	56574000	56814000	56334000	56694000	56214000	
19383	56523000	56571000	56811000	56331000	56691000	56211000	
19384	56520000	56568000	56808000	56328000	56688000	56208000	
19385	56517000	56565000	56805000	56325000	56685000	56205000	
19386	56514000	56562000	56802000	56322000	56682000	56202000	
19387	56511000	56559000	56799000	56319000	56679000	56199000	
19388	56508000	56556000	56796000	56316000	56676000	56196000	
19389	56505000	56553000	56793000	56313000	56673000	56193000	
19390	56502000	56550000	56790000	56310000	56670000	56190000	
19391	56499000	56547000	56787000	56307000	56667000	56187000	
19392	56520000	56544000	56784000	56304000	56784000	56184000	
19393	56517000	56541000	56781000	56301000	56781000	56181000	
19394	56514000	56538000	56778000	56298000	56778000	56178000	
19395	56511000	56535000	56775000	56295000	56775000	56175000	
19396	56532000	56532000	56772000	56412000	56772000	56172000	
19397	56529000	56529000	56769000	56409000	56769000	56169000	
19398	56526000	56526000	56766000	56406000	56766000	56166000	
19399	56523000	56523000	56763000	56403000	56763000	56163000	
19400	56520000	56520000	56760000	56400000	56760000	56160000	
19401	56517000	56517000	56757000	56397000	56757000	56157000	
19402	56514000	56514000	56754000	56394000	56754000	56154000	
19403	56511000	56511000	56751000	56391000	56751000	56151000	
19404	56508000	56508000	56748000	56388000	56748000	56148000	
19405	56505000	56505000	56745000	56385000	56745000	56145000	
19406	56502000	56502000	56742000	56382000	56742000	56142000	
19407	56499000	56499000	56739000	56379000	56739000	56139000	
19408	56496000	56496000	56736000	56376000	56736000	56136000	
19409	56493000	56493000	56733000	56373000	56733000	56133000	
19410	56490000	56490000	56730000	56370000	56730000	56130000	
19411	56487000	56487000	56727000	56367000	56727000	56127000	
19412	56484000	56484000	56724000	56364000	56724000	56124000	
19413	56481000	56481000	56721000	56361000	56721000	56121000	
19414	56478000	56478000	56718000	56358000	56718000	56118000	
19415	56475000	56475000	56715000	56355000	56715000	56115000	
19416	56496000	56592000	56712000	56352000	56712000	56112000	
19417	56493000	56589000	56709000	56349000	56709000	56109000	
19418	56490000	56586000	56706000	56346000	56706000	56106000	
19419	56487000	56583000	56703000	56343000	56703000	56103000	
19420	56484000	56580000	56700000	56340000	56700000	56100000	
19421	56481000	56577000	56697000	56337000	56697000	56097000	
19422	56478000	56574000	56694000	56334000	56694000	56094000	
19423	56499000	56691000	56691000	56331000	56691000	56091000	
19424	56496000	56688000	56688000	56328000	56688000	56088000	
19425	56493000	56685000	56685000	56325000	56685000	56085000	
19426	56490000	56682000	56682000	56322000	56682000	56082000	
19427	56487000	56679000	56679000	56319000	56679000	56079000	
19428	56484000	56676000	56676000	56316000	56676000	56076000	
19429	56481000	56673000	56673000	56313000	56673000	56073000	
19430	56478000	56670000	56670000	56310000	56670000	56070000	
19431	56475000	56667000	56667000	56307000	56667000	56067000	
19432	56472000	56664000	56664000	56304000	56664000	56064000	
19433	56469000	56661000	56661000	56301000	56661000	56061000	
19434	56466000	56658000	56658000	56298000	56658000	56058000	
19435	56463000	56655000	56655000	56295000	56655000	56055000	
19436	56460000	56652000	56652000	56292000	56652000	56052000	
19437	56457000	56649000	56649000	56289000	56649000	56049000	
19438	56454000	56646000	56646000	56286000	56646000	56046000	
19439	56451000	56643000	56643000	56283000	56643000	56043000	
19440	56448000	56640000	56640000	56280000	56640000	56040000	
19441	56445000	56637000	56637000	56277000	56637000	56037000	
19442	56442000	56634000	56634000	56274000	56634000	56034000	
19443	56439000	56631000	56631000	56271000	56631000	56031000	
19444	56436000	56628000	56628000	56268000	56628000	56028000	
19445	56433000	56625000	56625000	56265000	56625000	56025000	
19446	56454000	56622000	56622000	56262000	56622000	56142000	
19447	56451000	56619000	56619000	56259000	56619000	56139000	
19448	56448000	56616000	56616000	56256000	56616000	56136000	
19449	56445000	56613000	56613000	56253000	56613000	56133000	
19450	56442000	56610000	56610000	56250000	56610000	56130000	
19451	56439000	56607000	56607000	56247000	56607000	56127000	
19452	56436000	56604000	56604000	56244000	56604000	56124000	
19453	56433000	56601000	56601000	56241000	56601000	56121000	
19454	56430000	56598000	56598000	56238000	56598000	56118000	
19455	56427000	56595000	56595000	56235000	56595000	56115000	
19456	56424000	56592000	56592000	56232000	56592000	56112000	
19457	56421000	56589000	56589000	56229000	56589000	56109000	
19458	56418000	56586000	56586000	56226000	56586000	56106000	
19459	56415000	56583000	56583000	56223000	56583000	56103000	
19460	56412000	56580000	56580000	56220000	56580000	56100000	
19461	56409000	56577000	56577000	56217000	56577000	56097000	
19462	56406000	56574000	56574000	56214000	56574000	56094000	
19463	56403000	56571000	56571000	56211000	56571000	56091000	
19464	56400000	56568000	56568000	56208000	56568000	56088000	
19465	56397000	56565000	56565000	56205000	56565000	56085000	
19466	56394000	56562000	56562000	56202000	56562000	56082000	
19467	56391000	56559000	56559000	56199000	56559000	56079000	
19468	56388000	56556000	56556000	56196000	56556000	56076000	
19469	56385000	56553000	56553000	56193000	56553000	56073000	
19470	56382000	56550000	56550000	56190000	56550000	56070000	
19471	56379000	56547000	56547000	56187000	56547000	56067000	
19472	56376000	56544000	56544000	56184000	56544000	56064000	
19473	56373000	56541000	56541000	56181000	56541000	56061000	
19474	56370000	56538000	56538000	56178000	56538000	56058000	
19475	56367000	56535000	56535000	56175000	56535000	56055000	
19476	56364000	56532000	56532000	56172000	56532000	56052000	
19477	56361000	56529000	56529000	56169000	56529000	56049000	
19478	56358000	56526000	56526000	56166000	56526000	56046000	
19479	56355000	56523000	56523000	56163000	56523000	56043000	
19480	56352000	56520000	56520000	56160000	56520000	56040000	
19481	56349000	56517000	56517000	56157000	56517000	56037000	
19482	56346000	56514000	56514000	56154000	56514000	56034000	
19483	56343000	56511000	56511000	56151000	56511000	56031000	
19484	56340000	56508000	56508000	56148000	56508000	56028000	
19485	56337000	56505000	56505000	56145000	56505000	56025000	
19486	56334000	56502000	56502000	56142000	56502000	56022000	
19487	56331000	56499000	56499000	56139000	56499000	56019000	
19488	56328000	56496000	56496000	56136000	56496000	56016000	
19489	56325000	56493000	56493000	56133000	56493000	56013000	
19490	56322000	56490000	56490000	56130000	56490000	56010000	
19491	56319000	56487000	56487000	56127000	56487000	56007000	
19492	56316000	56484000	56484000	56124000	56484000	56004000	
19493	56313000	56481000	56481000	56121000	56481000	56001000	
19494	56310000	56478000	56478000	56118000	56478000	55998000	
19495	56307000	56475000	56475000	56115000	56475000	55995000	
19496	56304000	56472000	56472000	56112000	56472000	55992000	
19497	56301000	56469000	56469000	56109000	56469000	55989000	
19498	56298000	56466000	56466000	56106000	56466000	55986000	
19499	56295000	56463000	56463000	56103000	56463000	55983000	
19500	56292000	56460000	56460000	56100000	56460000	55980000	
19501	56289000	56457000	56457000	56097000	56457000	55977000	
